date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2020-11-23,China,0.0,0.0,92648.0,4749.0,220.0,0.0,453.0,1.0
2020-11-24,China,0.0,0.0,92648.0,4749.0,220.0,0.0,453.0,1.0
2020-11-25,China,0.0,0.0,92648.0,4749.0,220.0,0.0,453.0,1.0
2020-11-26,China,0.0,0.0,92648.0,4749.0,220.0,0.0,453.0,1.0
2020-11-27,China,0.0,0.0,92648.0,4749.0,220.0,0.0,453.0,1.0
2020-11-28,China,0.0,0.0,92648.0,4749.0,220.0,0.0,453.0,1.0
2020-11-29,China,681.0,1.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-11-30,China,0.0,0.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-12-01,China,0.0,0.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-12-02,China,0.0,0.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-12-03,China,0.0,0.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-12-04,China,0.0,0.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-12-05,China,0.0,0.0,93329.0,4750.0,681.0,1.0,901.0,1.0
2020-12-06,China,831.0,3.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-07,China,0.0,0.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-08,China,0.0,0.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-09,China,0.0,0.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-10,China,0.0,0.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-11,China,0.0,0.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-12,China,0.0,0.0,94160.0,4753.0,831.0,3.0,1512.0,4.0
2020-12-13,China,790.0,3.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-14,China,0.0,0.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-15,China,0.0,0.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-16,China,0.0,0.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-17,China,0.0,0.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-18,China,0.0,0.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-19,China,0.0,0.0,94950.0,4756.0,790.0,3.0,1621.0,6.0
2020-12-20,China,766.0,14.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-21,China,0.0,0.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-22,China,0.0,0.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-23,China,0.0,0.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-24,China,0.0,0.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-25,China,0.0,0.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-26,China,0.0,0.0,95716.0,4770.0,766.0,14.0,1556.0,17.0
2020-12-27,China,608.0,7.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2020-12-28,China,0.0,0.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2020-12-29,China,0.0,0.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2020-12-30,China,0.0,0.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2020-12-31,China,0.0,0.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2021-01-01,China,0.0,0.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2021-01-02,China,0.0,0.0,96324.0,4777.0,608.0,7.0,1374.0,21.0
2021-01-03,China,648.0,14.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-04,China,0.0,0.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-05,China,0.0,0.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-06,China,0.0,0.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-07,China,0.0,0.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-08,China,0.0,0.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-09,China,0.0,0.0,96972.0,4791.0,648.0,14.0,1256.0,21.0
2021-01-10,China,680.0,7.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-11,China,0.0,0.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-12,China,0.0,0.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-13,China,0.0,0.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-14,China,0.0,0.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-15,China,0.0,0.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-16,China,0.0,0.0,97652.0,4798.0,680.0,7.0,1328.0,21.0
2021-01-17,China,1142.0,6.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-18,China,0.0,0.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-19,China,0.0,0.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-20,China,0.0,0.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-21,China,0.0,0.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-22,China,0.0,0.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-23,China,0.0,0.0,98794.0,4804.0,1142.0,6.0,1822.0,13.0
2021-01-24,China,1342.0,6.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-25,China,0.0,0.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-26,China,0.0,0.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-27,China,0.0,0.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-28,China,0.0,0.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-29,China,0.0,0.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-30,China,0.0,0.0,100136.0,4810.0,1342.0,6.0,2484.0,12.0
2021-01-31,China,838.0,13.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-01,China,0.0,0.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-02,China,0.0,0.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-03,China,0.0,0.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-04,China,0.0,0.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-05,China,0.0,0.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-06,China,0.0,0.0,100974.0,4823.0,838.0,13.0,2180.0,19.0
2021-02-07,China,342.0,8.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-08,China,0.0,0.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-09,China,0.0,0.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-10,China,0.0,0.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-11,China,0.0,0.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-12,China,0.0,0.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-13,China,0.0,0.0,101316.0,4831.0,342.0,8.0,1180.0,21.0
2021-02-14,China,220.0,7.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-15,China,0.0,0.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-16,China,0.0,0.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-17,China,0.0,0.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-18,China,0.0,0.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-19,China,0.0,0.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-20,China,0.0,0.0,101536.0,4838.0,220.0,7.0,562.0,15.0
2021-02-21,China,164.0,4.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-22,China,0.0,0.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-23,China,0.0,0.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-24,China,0.0,0.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-25,China,0.0,0.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-26,China,0.0,0.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-27,China,0.0,0.0,101700.0,4842.0,164.0,4.0,384.0,11.0
2021-02-28,China,220.0,1.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-01,China,0.0,0.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-02,China,0.0,0.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-03,China,0.0,0.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-04,China,0.0,0.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-05,China,0.0,0.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-06,China,0.0,0.0,101920.0,4843.0,220.0,1.0,384.0,5.0
2021-03-07,China,181.0,5.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-08,China,0.0,0.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-09,China,0.0,0.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-10,China,0.0,0.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-11,China,0.0,0.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-12,China,0.0,0.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-13,China,0.0,0.0,102101.0,4848.0,181.0,5.0,401.0,6.0
2021-03-14,China,262.0,1.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-15,China,0.0,0.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-16,China,0.0,0.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-17,China,0.0,0.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-18,China,0.0,0.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-19,China,0.0,0.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-20,China,0.0,0.0,102363.0,4849.0,262.0,1.0,443.0,6.0
2021-03-21,China,176.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-22,China,0.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-23,China,0.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-24,China,0.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-25,China,0.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-26,China,0.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-27,China,0.0,0.0,102539.0,4849.0,176.0,0.0,438.0,1.0
2021-03-28,China,159.0,2.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-03-29,China,0.0,0.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-03-30,China,0.0,0.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-03-31,China,0.0,0.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-04-01,China,0.0,0.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-04-02,China,0.0,0.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-04-03,China,0.0,0.0,102698.0,4851.0,159.0,2.0,335.0,2.0
2021-04-04,China,210.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-05,China,0.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-06,China,0.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-07,China,0.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-08,China,0.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-09,China,0.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-10,China,0.0,0.0,102908.0,4851.0,210.0,0.0,369.0,2.0
2021-04-11,China,205.0,2.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-12,China,0.0,0.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-13,China,0.0,0.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-14,China,0.0,0.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-15,China,0.0,0.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-16,China,0.0,0.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-17,China,0.0,0.0,103113.0,4853.0,205.0,2.0,415.0,2.0
2021-04-18,China,202.0,3.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-19,China,0.0,0.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-20,China,0.0,0.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-21,China,0.0,0.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-22,China,0.0,0.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-23,China,0.0,0.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-24,China,0.0,0.0,103315.0,4856.0,202.0,3.0,407.0,5.0
2021-04-25,China,169.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-04-26,China,0.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-04-27,China,0.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-04-28,China,0.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-04-29,China,0.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-04-30,China,0.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-05-01,China,0.0,0.0,103484.0,4856.0,169.0,0.0,371.0,3.0
2021-05-02,China,183.0,2.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-03,China,0.0,0.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-04,China,0.0,0.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-05,China,0.0,0.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-06,China,0.0,0.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-07,China,0.0,0.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-08,China,0.0,0.0,103667.0,4858.0,183.0,2.0,352.0,2.0
2021-05-09,China,141.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-10,China,0.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-11,China,0.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-12,China,0.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-13,China,0.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-14,China,0.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-15,China,0.0,0.0,103808.0,4858.0,141.0,0.0,324.0,2.0
2021-05-16,China,617.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-17,China,0.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-18,China,0.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-19,China,0.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-20,China,0.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-21,China,0.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-22,China,0.0,0.0,104425.0,4858.0,617.0,0.0,758.0,0.0
2021-05-23,China,2762.0,11.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-24,China,0.0,0.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-25,China,0.0,0.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-26,China,0.0,0.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-27,China,0.0,0.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-28,China,0.0,0.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-29,China,0.0,0.0,107187.0,4869.0,2762.0,11.0,3379.0,11.0
2021-05-30,China,3959.0,86.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-05-31,China,0.0,0.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-06-01,China,0.0,0.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-06-02,China,0.0,0.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-06-03,China,0.0,0.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-06-04,China,0.0,0.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-06-05,China,0.0,0.0,111146.0,4955.0,3959.0,86.0,6721.0,97.0
2021-06-06,China,3521.0,151.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-07,China,0.0,0.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-08,China,0.0,0.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-09,China,0.0,0.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-10,China,0.0,0.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-11,China,0.0,0.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-12,China,0.0,0.0,114667.0,5106.0,3521.0,151.0,7480.0,237.0
2021-06-13,China,1634.0,177.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-14,China,0.0,0.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-15,China,0.0,0.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-16,China,0.0,0.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-17,China,0.0,0.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-18,China,0.0,0.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-19,China,0.0,0.0,116301.0,5283.0,1634.0,177.0,5155.0,328.0
2021-06-20,China,1247.0,112.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-21,China,0.0,0.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-22,China,0.0,0.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-23,China,0.0,0.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-24,China,0.0,0.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-25,China,0.0,0.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-26,China,0.0,0.0,117548.0,5395.0,1247.0,112.0,2881.0,289.0
2021-06-27,China,810.0,83.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-06-28,China,0.0,0.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-06-29,China,0.0,0.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-06-30,China,0.0,0.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-07-01,China,0.0,0.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-07-02,China,0.0,0.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-07-03,China,0.0,0.0,118358.0,5478.0,810.0,83.0,2057.0,195.0
2021-07-04,China,538.0,57.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-05,China,0.0,0.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-06,China,0.0,0.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-07,China,0.0,0.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-08,China,0.0,0.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-09,China,0.0,0.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-10,China,0.0,0.0,118896.0,5535.0,538.0,57.0,1348.0,140.0
2021-07-11,China,425.0,53.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-12,China,0.0,0.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-13,China,0.0,0.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-14,China,0.0,0.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-15,China,0.0,0.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-16,China,0.0,0.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-17,China,0.0,0.0,119321.0,5588.0,425.0,53.0,963.0,110.0
2021-07-18,China,377.0,28.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-19,China,0.0,0.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-20,China,0.0,0.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-21,China,0.0,0.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-22,China,0.0,0.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-23,China,0.0,0.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-24,China,0.0,0.0,119698.0,5616.0,377.0,28.0,802.0,81.0
2021-07-25,China,515.0,18.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-07-26,China,0.0,0.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-07-27,China,0.0,0.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-07-28,China,0.0,0.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-07-29,China,0.0,0.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-07-30,China,0.0,0.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-07-31,China,0.0,0.0,120213.0,5634.0,515.0,18.0,892.0,46.0
2021-08-01,China,624.0,3.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-02,China,0.0,0.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-03,China,0.0,0.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-04,China,0.0,0.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-05,China,0.0,0.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-06,China,0.0,0.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-07,China,0.0,0.0,120837.0,5637.0,624.0,3.0,1139.0,21.0
2021-08-08,China,847.0,20.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-09,China,0.0,0.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-10,China,0.0,0.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-11,China,0.0,0.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-12,China,0.0,0.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-13,China,0.0,0.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-14,China,0.0,0.0,121684.0,5657.0,847.0,20.0,1471.0,23.0
2021-08-15,China,694.0,12.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-16,China,0.0,0.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-17,China,0.0,0.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-18,China,0.0,0.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-19,China,0.0,0.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-20,China,0.0,0.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-21,China,0.0,0.0,122378.0,5669.0,694.0,12.0,1541.0,32.0
2021-08-22,China,320.0,7.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-23,China,0.0,0.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-24,China,0.0,0.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-25,China,0.0,0.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-26,China,0.0,0.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-27,China,0.0,0.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-28,China,0.0,0.0,122698.0,5676.0,320.0,7.0,1014.0,19.0
2021-08-29,China,297.0,6.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-08-30,China,0.0,0.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-08-31,China,0.0,0.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-09-01,China,0.0,0.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-09-02,China,0.0,0.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-09-03,China,0.0,0.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-09-04,China,0.0,0.0,122995.0,5682.0,297.0,6.0,617.0,13.0
2021-09-05,China,236.0,3.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-06,China,0.0,0.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-07,China,0.0,0.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-08,China,0.0,0.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-09,China,0.0,0.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-10,China,0.0,0.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-11,China,0.0,0.0,123231.0,5685.0,236.0,3.0,533.0,9.0
2021-09-12,China,313.0,2.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-13,China,0.0,0.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-14,China,0.0,0.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-15,China,0.0,0.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-16,China,0.0,0.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-17,China,0.0,0.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-18,China,0.0,0.0,123544.0,5687.0,313.0,2.0,549.0,5.0
2021-09-19,China,558.0,2.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-20,China,0.0,0.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-21,China,0.0,0.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-22,China,0.0,0.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-23,China,0.0,0.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-24,China,0.0,0.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-25,China,0.0,0.0,124102.0,5689.0,558.0,2.0,871.0,4.0
2021-09-26,China,393.0,1.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-09-27,China,0.0,0.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-09-28,China,0.0,0.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-09-29,China,0.0,0.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-09-30,China,0.0,0.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-10-01,China,0.0,0.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-10-02,China,0.0,0.0,124495.0,5690.0,393.0,1.0,951.0,3.0
2021-10-03,China,310.0,2.0,124805.0,5692.0,310.0,2.0,703.0,3.0
2021-10-04,China,0.0,0.0,124805.0,5692.0,310.0,2.0,703.0,3.0
2021-10-05,China,0.0,0.0,124805.0,5692.0,310.0,2.0,703.0,3.0
2021-10-06,China,0.0,0.0,124805.0,5692.0,310.0,2.0,703.0,3.0
2021-10-07,China,0.0,0.0,124805.0,5692.0,310.0,2.0,703.0,3.0
